0.9613646269,0.0000000000,0.0000000000
0.0000000000,0.8887766004,0.0000000000
0.0000000000,0.0000000000,1.0107986927
0.0181738082,0.0000000000,0.0000000000
0.0000000000,0.0370021090,0.0000000000
0.0000000000,0.0000000000,-0.0854648054
