0.9126918912,-0.0688964576,-0.0588317774
-0.0406178273,0.8525039554,-0.0501282141
-0.2489149421,-0.2616731524,0.6873984933
0.0365186669,0.0313003659,0.0237581972
0.0061640493,0.0400058664,0.0050156554
0.6713551879,0.8000952005,0.8559947610
